Names,Exp.Outstate,Student,Books,Faculty,Top.Room.Band,S.F.Ratio,Personal.Grad
Missouri Southern State College,-2.6895267217041248,0.6671964532808786,-2.941285994004505,1.2150193058910033,-0.5837190850797226,-0.02895273216297904,0.6970185604620677
Missouri Valley College,-3.3668546623096076,-0.20445292282191768,-0.380707715703746,0.8611871416665349,1.0725655267905645,-0.17162151630684008,-0.7857176902812273
Monmouth College IL,0.6482269400945992,-1.9910437478608498,-1.230256773225184,-1.1586573967435998,0.3263180377121424,-0.4037604808293761,-0.7811660216188637
Monmouth College,-0.718079576167054,-0.05734665575027226,0.6373936927025922,-0.18500331169166107,1.531218661885784,-0.16231402974458212,0.37898269995043393
Montana College of Mineral Sci. & Tech.,-0.6344003885011663,-0.6708973308387656,-0.4627937071153009,-0.524569907430241,-2.0010376452581218,0.40278938413765436,0.2791270651892202
Montana State University,-1.5106227700234003,2.746142505928976,0.46080115277207717,-0.9465891025410508,-0.011270721457159266,-0.2518944443661854,-0.10562815541914837
Montclair State University,-0.7407708178482081,2.2327050070684074,-0.08908336746938379,-0.9333730580491955,0.8496404324389376,1.7569289624773992,-0.43737107512955004
Montreat-Anderson College,-3.990874778119716,0.06687679477118723,2.510390772070371,0.31509802539657294,-0.10364252070723601,-2.4929364555351725,-0.50970621133271
Moorhead State University,-1.8191133486736726,1.519657070287145,-0.8202375216970387,-0.602262832752373,-0.3759555667277306,0.8574940528011241,-0.42733143820831904
Moravian College,0.6736670794425595,-1.182248001878628,-0.27052797818650465,-0.8735053568852977,0.5926099450164751,0.6136461386669756,0.5969588391535999
Morehouse College,-0.01699289005221573,-0.26854138084198637,-2.05466215703901,0.47699243578537465,0.13010867364034145,0.20934631648296814,0.09615574346230707
Morningside College,-1.9705314937819265,-1.2280502421326984,-0.15631847912435506,0.8042773895212212,-0.08924586372818726,-0.45257502079338235,-0.23393637472974024
Morris College,-3.5334072781460444,0.22009979769767452,1.2954218063590857,0.41576841036816253,-1.1213499203173338,1.011706688341185,0.8951550013280182
Mount Holyoke College,3.474040300104538,-2.8549783121470154,0.793221220388783,0.5394794657106368,-0.03893808258277634,0.47206401864084085,-0.07715062531859479
Mount Marty College,-2.943448110570887,-1.240575506540658,-0.4939517053063618,1.0138450214429002,-0.7381044684518415,-0.616639163964547,-1.1203166368948203
Mount Mary College,-2.4665076050401846,-1.3083489991017163,0.07584334817097857,1.483754545606262,-0.5307374175710032,-0.4949305784075886,0.3209882066903742
Mount Mercy College,-2.2129761599843834,-1.0558618393103396,0.9198738139941349,1.1087636689251372,-1.169425128678117,-1.3564648378222564,1.074464203313539
Mount Saint Clare College,-3.6095991875194278,-1.2680872188684786,0.4505113501380893,1.6958053769576198,-0.7322009540049416,-1.2595050787818343,-0.8071495243691201
Mount Saint Mary's College,0.2244435775973422,-1.7010443073370942,-0.3141338090040584,0.4803443951487544,1.5564228068496175,0.709259017015725,0.963040230857966
Mount Saint Mary College,-1.0755865622622467,-0.8401558784267615,-1.5524835294977568,-0.14731900267772713,0.3145277386120644,-0.4542647641895395,1.439606657189677
Mount St. Mary's College,0.39341907316744434,-1.6808517982855833,0.9810415600078025,0.8250260787962991,-0.4612619478953388,0.23341641262058277,-0.06868152648790991
Mount Union College,0.18433663373908807,-1.0066059420777256,-1.555949264575511,-0.9189169018547567,-0.5409587044489891,0.2749837507164506,0.8306846579240439
Mount Vernon Nazarene College,-2.98431747112967,-0.1530042981402485,-0.4385432507909482,0.6466952283664353,-0.2638179433856355,1.0744786379108595,-0.8478135590587353
Muhlenberg College,1.3960647404377557,-1.661138327667516,-0.3404864218790098,0.3431179069677035,0.12010912301807339,0.5327644902460495,0.4174453933968973
Murray State University,-1.2281416492411237,1.246492731527039,-0.4219342463701102,-0.4985920155307415,-1.2047313169780423,1.3188629561742418,-0.7733739159147522
Muskingum College,-0.15829069418732297,-1.3038883330075821,-0.27335103079161693,-0.05842775587798432,0.18447108962856124,0.5840403440658626,-0.15473924372539058
National-Louis University,-1.724966434865566,-0.4135493989671382,-0.12285472008175052,0.6649608400333135,0.3172313657842115,1.4706763776266534,-0.6445077611545332
Nazareth College of Rochester,0.5043321095398531,-1.173634099996036,-0.21293993470224162,-0.8163075714280309,0.32442768893485646,0.5677717099895551,-0.5896824250310037
New Jersey Institute of Technology,1.0492255130477748,-0.01189774323463504,1.1616075292231558,-1.4341047828188043,0.6840981843839435,0.5919332694403648,0.4647746460650118
New Mexico Institute of Mining and Tech.,-0.22076592349514643,0.02249497664215604,0.1914452973946273,-2.8820420392874797,-0.6266206396901507,0.2696771062118393,-2.101021081031046
New York University,5.951384865620161,1.8821551453914707,0.17665991079264037,1.5130403760421873,1.5740262820436794,-1.4173439478266479,-1.0460618815443425
Newberry College,-1.912913691807747,-1.2449008133226058,-0.31798473253110476,0.8212657833574954,-0.9694454217173858,-0.5452207014495397,0.9320443812391718
Niagara University,1.5712355197139773,-0.9121789321929815,-0.92420289157535,-0.8279623179101164,-1.078305504113006,0.38470534062847717,-1.0970824204490959
North Adams State College,-2.6548646145812125,-0.2454812943820494,-0.3190265450660543,0.29052198364487986,1.0585031736317496,0.13564847526738355,-0.15895237100415924
North Carolina A. & T. State University,-2.1474375660319867,2.2936079626853805,0.040026615674298625,-0.25753686723491337,-0.6778785696438651,-0.1949960789153752,-0.823627453359441
North Carolina State University at Raleigh,3.386704730548995,4.684632697001844,-0.25767641922092216,0.017921498513242262,1.4351874787878367,0.41959301270414484,-0.017010597119775175
North Carolina Wesleyan College,-1.8861766000226239,-0.46784002718934625,0.6414592053807954,-0.41519267645535785,1.1356376362163327,0.056506645556522586,-0.5212036673239404
North Central College,0.8611264661713101,-1.2588499977620948,0.0074795978509901075,-0.28503254752261953,1.1247426449790434,0.39770585618260085,1.8081511866613817
North Dakota State University,-1.3348706841375384,2.08666442905112,0.14381722274950498,-1.1690815717272436,-0.7219265408199745,-0.08726201423971357,-0.1501357674302588
North Park College,-0.5501009577831592,-1.5367163750799058,-0.7403613795516523,-0.11315724448634895,0.7643660516659465,-0.3508562208061661,0.25981198355786483
Northeast Missouri State University,-0.09507703917751996,1.5496563578120293,-1.4956482212540723,0.7274148493270872,-1.3696882556178016,-0.10414710181559181,-0.31123129647307557
Northeastern University,2.008326487720023,4.994347820567747,1.5264589345713746,1.0890285150974919,4.248195369218699,-1.2376307273326308,0.5317462398037892
Northern Arizona University,-0.7440848965288537,4.081826663101184,0.41666962199617597,-0.8322704267217419,-0.02673173274736295,0.31737017786025395,0.15348392280732664
Northern Illinois University,-0.2390338141877306,4.477046811439936,-0.8608026991501437,0.926007223931577,0.27592280586642726,-0.45402090334177764,0.060063060524972206
Northwest Missouri State University,-2.915736977954,1.5989873902737157,-1.8367407061885206,0.018641969697345218,-0.3915049046868155,-0.576051092251246,0.7044315592729099
Northwest Nazarene College,-1.99632130325058,-0.8181870793232182,-0.7808093044186267,0.46168344547747703,-1.0463036963473404,-0.3162330889310189,-0.7385564727111854
Northwestern College,-1.3410142590600074,-0.8269710363554112,-1.0731285374664175,-0.30042502520270087,-1.146170934659044,-1.086210601458974,0.9851248083661337
Northwestern University,6.509921322482946,0.15751056883023212,1.465397282721883,0.886088682378675,-1.026346957641257,-0.4738827079968104,-0.8215754700214465
Norwich University,-0.7636324770291133,-0.91081732192146,-0.2808732821772321,0.7380848523979777,1.7725174119393228,0.0880331567255254,0.044060356784831715
Notre Dame College,-2.9385720689429142,-1.34965234636566,-0.26452526064480314,1.487480385123639,0.636311851109332,-0.8955177274802337,-1.0219326222186866
Oakland University,-0.40818807402037266,1.8753567204653343,-1.4545034989004855,-1.3953189082384143,1.3100924678033783,0.25806962058687116,-0.5858899297188882
Oberlin College,3.86845216982814,-2.0395379318935682,0.13333551291926818,0.493525068400234,-0.10718038156618181,-0.11656610688198778,0.3444591517948304
Occidental College,2.835069504134617,-1.9532934921883955,0.21237643512888604,-0.5664727152673307,-0.13739150908628714,-0.12393016653775431,-0.1688761749597906
Oglethorpe University,1.421218221594582,-0.4642614269360744,2.1811473979698683,-2.6085540022040226,-1.9096048496139177,-0.8875537445930033,2.304702061002446
Ohio Northern University,0.9691107204371199,-1.1041906787256575,-0.5205956225823725,0.6729899194860108,-0.41752356249754613,0.6765397152946635,0.18579280029109813
Ohio University,1.143328255155589,4.965665044128338,-0.5207989614137217,0.6667965169838254,-0.2222348993631514,0.20600612002392077,0.7431161076788797
Ohio Wesleyan University,2.128247394864149,-1.8079278339947462,-0.517377225368231,-0.34459701094153683,0.960433205727914,0.6198290472495412,-0.20509057229371402
Oklahoma Baptist University,-1.812657981542952,0.021984162676270423,-0.15822238241494302,-0.5269444692851251,-1.226978677726531,-0.17397331914131262,-0.7719837016180994
Oklahoma Christian University,-2.808463188494168,0.32887433910257124,0.41959587202151866,-0.265915639538861,-0.7626511290489568,-0.5064106638423661,-0.29442736993040647
Oklahoma State University,0.0960682241732729,3.655071619025987,1.8055792175761411,-1.3390537268297888,-1.13072660038199,0.08962685330753832,0.4261248125794744
Otterbein College,-0.19564905460052198,-1.3525203822864365,-0.9778950757614955,0.9883751963685655,-0.04113792559191551,-0.14233728923874658,0.6777060705019796
Ouachita Baptist University,-1.5377865637022563,-0.24744838835578664,-0.07790071120879609,-0.16624920500949855,-1.6895270340226611,-0.3688515308422731,-0.4672047876550124
Our Lady of the Lake University,-2.081791310429159,0.02580236307118389,0.7999508250066919,0.1578289959405329,-0.48487126330630026,-0.2937089510630206,-0.5736124975454067
Pace University,1.9149110998186365,2.070114608729444,0.5058662614599753,-0.6026564712894237,1.2147745342263068,0.3430511125341118,-0.7005187167270494
Pacific Lutheran University,0.7431049854351146,-1.0614726404500492,0.38398417419176906,0.10391995051179795,-0.34612221691938566,0.07946848120472415,0.5454415500715197
Pacific Union College,-1.1157540681450122,-0.6468073143184326,1.1449433337854964,0.18186891118744006,-0.15501221781051894,-0.08715329696509386,0.3687601766160546
Pacific University,0.1461167968990941,-1.3565985800799139,0.08613627617731873,-0.5592492199587684,-0.3640513357387648,-1.0051327628508895,-1.3101268250982183
Pembroke State University,-2.4412880231059724,0.576349995352232,0.1528553086076577,-1.0696648894739378,-0.028318065106851673,-0.06267974895844695,-0.7035284927753411
Pennsylvania State Univ. Main Campus,4.1285889920738175,6.848417061820844,-0.8349560719691356,1.339425459206999,-1.4036834514799421,-0.5331355524352376,0.23843154895575283
Pepperdine University,4.190419032864136,-1.4905700064914933,0.11719619040134462,-0.6805209902351648,0.4663616896074014,0.03813273761818639,-1.3008924048325925
Peru State College,-2.9212853752177645,0.435513736368743,-1.0457710571549892,-1.2517377976344084,-0.483474834677993,0.760033291164466,-0.7874507882489089
Pfeiffer College,-2.7731447427846856,-0.3865264565489521,0.3677359621877202,0.10191514701208697,0.3697438449323131,-1.3457078637258317,0.12957399182810608
Philadelphia Coll. of Textiles and Sci.,-1.052192951869196,-0.47684190175136165,0.9508278086398986,0.7224239070963598,0.739838144124016,0.02252270907787232,0.5704377552632416
Phillips University,-1.839599836916669,-1.0137376944187573,0.6580030756605325,0.4292819624371913,-0.03786192930698653,-0.34215023596583427,-1.3799108624243832
Piedmont College,-1.584651268851701,-0.3004334031290129,0.022666666743964663,-1.7788952430600447,0.46731351480503214,0.37272910129212167,-1.8725636402907793
Pikeville College,-2.6537897723568533,-0.8500170030226838,-0.593861689957278,0.9677478908890811,-0.988792640663174,-0.05833460457757208,-1.1714744504913388
Pitzer College,2.355584480299081,-1.930869464292922,0.6803620535709531,-1.0480821333932935,1.376793580638732,0.7235155535018367,-0.6772951427168926
Point Loma Nazarene College,-1.333959320230027,-0.5122359136940048,0.6654575177399834,0.12044317545584994,0.15962661220487687,1.476346923632696,-0.8910472175004563
Point Park College,-1.8058302129724013,-0.4449983385764651,-0.2633613440943543,0.16649509736323873,1.4278115984112165,-0.24443557953842956,0.3100627947322678
Polytechnic University,1.8781094371499751,-1.1457650373264512,0.9757057215218721,-1.6677066015304927,-0.9475161052581574,-1.5015560884725772,0.13782679586019822
Prairie View A. and M. University,-2.8574419333709824,1.9736533267590077,0.2792622014566746,-0.7452195386802237,0.5712186066917997,0.6245192128754906,-0.7996836057483024
Presbyterian College,0.594080953542231,-1.5012595627036847,-0.4661829609828411,-0.5680324684808724,-1.0949204102195418,0.2615474337583591,0.9216369498285957
Princeton University,6.927871404259324,-1.74551562022972,1.0397257172785892,0.9510481406388581,-1.3103927904850619,-0.7506960140062635,0.22732088395205374
Providence College,0.9281248527193133,-0.2578077962669126,-1.184748709519573,1.495237036137496,0.9724392398468604,0.7781983787884649,1.9354862052502808
Purdue University at West Lafayette,4.38925293604827,9.462417412561814,-2.0347016522625245,3.374188126689566,0.4855253267266008,0.06243741009597465,-0.6901516940851464
Queens College,-0.15447490932374713,-1.2065221749425292,0.8708516258234688,-0.528397378095838,-0.40464911465732056,-0.03817998903039379,0.6182917302615701
Quincy University,-0.6196826063514119,-1.1949948137055268,-1.0677515742358676,0.13976811714131507,-0.690588288547224,0.36037993314522526,0.7265577142347568
Quinnipiac College,0.5608888489506013,-0.9653383574163107,1.3150122773075987,1.994712355577078,0.9259471898298205,2.335936874582889,0.1438778705286794
Radford University,-0.9309251816395716,2.382658039262836,-1.3863600204951323,0.4060349409192824,0.5568826755447635,1.0013842416220142,-0.2616029208096549
Ramapo College of New Jersey,-1.9316648541095405,1.129079876588682,0.5830144957922222,-1.4482558899467528,1.5585947501503763,0.6560997333534544,0.0022229679613828433
Randolph-Macon College,0.1561261862381117,-1.7079504078798626,-0.9462672201578053,0.09688168832850029,0.16685571027230575,-0.7486194050687252,0.1535768303473429
Randolph-Macon Woman's College,1.803697567975155,-2.2143816740198865,-0.2436660655689821,-0.7967566732376857,1.3817447840905548,-0.7906561396188337,-0.38407377694433265
Reed College,2.8239794448738897,-2.454055459896197,-0.48977602388399355,-0.28265103193574803,0.5200853039379977,0.014672278109820846,-0.6850119727468634
Regis College,0.5462488027637977,-2.269602884883964,-0.5935800068422894,0.13848866606406904,1.594419311780967,-0.07784510476878054,0.6530475330149662
Rensselaer Polytechnic Institute,3.6295204431199855,-0.1666623225457635,2.596760563097719,-0.00859637980175912,0.00638806049294214,3.2065914625483067,-0.9162286383647735
Rhodes College,2.911540953883809,-1.9047274718010525,0.03755813089607816,-0.9067855408111671,-0.9470948486948647,-0.25288304807954487,0.39678007990982306
Rider University,0.5099303729988838,0.40379521408658203,2.13470941377931,-0.7033486285077419,1.205416441491829,-0.2589154765177394,2.0188433224213447
Ripon College,0.9940582325941225,-2.449008620202451,-1.1743512492403176,-0.7398445437062984,0.39462856113590744,-1.0239228127862467,-0.2692467604269722
Rivier College,-1.9638970876248851,-1.1011316100462694,0.38629740806952373,1.2688230043735924,0.9977716398508072,0.28074775086835835,0.7543128141142573
Roanoke College,0.5692115630722914,-0.9550466575706987,-0.6294172118437797,-0.5924163691821089,0.4406812252626683,-0.09783490103871673,0.2836208199316858
Rockhurst College,-0.839036835237046,-0.9233908863021472,0.12248061681096167,0.25277320160095446,-0.08693004508235688,-0.42940008986402434,0.5703234842482793
Rocky Mountain College,-1.8761272513599594,-1.203236251074999,-0.23628897215049327,0.5204208666636877,0.11937058062467261,0.3139709315582539,-0.4597521224996913
Roger Williams University,-2.0220541241859356,0.042542246444030304,-0.01658583164308251,2.4129138677284168,2.160837130525808,0.22702650123940626,0.07542070082667185
Rollins College,1.3902443824467414,-1.389686290144605,1.310012902497941,0.4207130235914791,0.6815652871494783,2.1557930829647742,0.09520787686483884
Rosary College,0.08952741418189138,-1.658879372996413,-0.35265776063234633,-0.2737292262153566,0.11632369619770308,0.4597383462111105,0.3507481750162604
Rowan College of New Jersey,-0.9020927534602158,2.0003799706408443,0.5252412583862942,-0.9383360659676004,0.5578000283491419,2.031834212447185,-0.975355218031833
Rutgers at New Brunswick,7.3209760706448685,12.002373777580283,-1.6193597031542195,5.1776475043513965,0.07701201279006106,0.5468049482611883,0.09937582356222857
Rutgers State University at Camden,0.33358865445373553,0.7797841914254728,0.8850338585528842,-1.913940203634176,-0.13803376823658578,1.0377223546348109,0.10645881460121787
Rutgers State University at Newark,0.6004092532245517,1.3243239294164004,0.9416034481219863,-1.4267334988140188,0.3366188050268652,0.6563397869852123,0.16299896568107244
Sacred Heart University,-0.28269937618697016,-0.5599190191912161,-1.049836350353078,0.699127388624965,1.506287017767132,0.2961094889820441,0.4758141158377486
Saint Ambrose University,-1.9947725337296547,-0.7174761857845507,0.13210234397418544,0.978638836938808,-0.15982925328597494,-0.31109440668330424,0.516590147909714
Saint Anselm College,0.01559915017003332,-1.2152453075971674,-0.9987814424071626,0.7311163658596357,0.9608457609716626,0.5968209490395432,1.6572580833398778
Saint Cloud State University,-2.027396428500953,3.297493000240949,-1.1659501661579077,-0.3358806075007916,-0.21703127202508155,-0.7578643758993641,0.44549431986010396
Saint Francis College IN,-2.7337044904200343,-0.6866178083146622,0.10341967073917381,0.3014966013154895,0.6313480285213796,-0.5335409015357993,-0.9989269128878064
Saint Francis College,-1.3983141444333087,-0.7636158490372379,-0.8743863150678992,0.44687171987480573,0.37433254183047443,0.27252046014430237,0.9051656586226762
Saint John's University,-0.05692498164257565,-1.5648101204498748,-0.8288819774885067,-0.09157231105073112,0.3904281840922656,0.06860603293540923,-0.1697827172655111
Saint Joseph's College IN,-1.6719273600821212,-1.0612822133712796,0.14011878626277538,1.0949628086777587,-0.06473716287371993,0.4357277268357943,-0.10563148037926746
Saint Joseph's College,-2.0252553971427636,0.2556433675818986,-1.339843397708001,-0.163004986098603,1.4978726273320584,2.305370799354597,1.368590829378677
Saint Joseph's University,1.2564967711659862,-0.15623478727571138,-0.7277534741344682,-0.6714005771802881,0.9158158657850795,0.19809525376948686,1.391184691432562
Saint Joseph College,0.3513637264687566,-1.6497817888462025,0.14690279907369802,-0.7857438923544597,0.6013453050471425,0.6910685664164448,0.1857996914314024
Saint Louis University,2.0590673257387375,1.3300983897682053,6.0519915280594025,-1.9424421875830253,-1.6107024820005607,-3.153083919556869,3.8118630846411214
Saint Mary's College,1.0592493778678722,-1.7638334742211663,-0.15123782916968023,-0.19755207805096694,-0.045749614271162885,-0.17233472283513931,1.2146154588990246
Saint Mary's College of Minnesota,-1.7965211247318,-0.6205975771194935,-1.6028755271432156,0.0881355597987641,0.24504798547205378,0.6314143039092103,0.592903035917101
Saint Mary-of-the-Woods College,-1.3553028596063668,-1.759862568892322,0.5705754553871984,1.2925102857006325,-0.7495616781535089,-1.120854451892479,0.9050418483364823
Saint Michael's College,0.9737352667768049,-1.5235580108393323,-0.860735712776142,0.13126556756426055,0.9534205326211717,0.8120489856191961,0.7197320698423018
Saint Olaf College,1.6960596042191438,-1.4730174114735783,-0.6451109384925293,0.02903171457689582,-0.525654716022471,0.03605955857533398,-0.5976992748421077
Saint Peter's College,-0.5767390106323512,-0.6610380439043928,-0.39649218547268533,0.01237916990639041,1.554174457966541,0.12903768700829088,-0.8414572766945766
Saint Vincent College,-1.1187763456507893,-1.6037828296389198,-0.5946438802635259,1.1355689311379298,-0.06389850920278818,-0.04285081149106391,0.6779490627783297
Saint Xavier University,0.04448986086962099,-0.6268330061519162,-0.027150756030513458,-1.5230849671716091,0.9755387306238512,0.7997156588341785,-0.9090150913165642
Salem-Teikyo University,-2.253197072209328,-1.7577726082278522,-0.7972115208376385,3.0476663993395516,-0.7592035238960402,-0.4836540073105232,0.36136943807607863
Salem College,0.1550036353727943,-1.9013987976899576,0.7759924935055467,0.13765580186515383,-0.09740458878734784,-0.7208347023137395,1.1446985351289616
Salisbury State University,-1.1638999758553987,1.1239971859460087,-0.04382872236210842,-0.2042043194832517,0.030088871187610368,0.7987501295668141,0.07432965589802885
Samford University,-0.29945667560540257,0.036116752737674826,0.28802471046421807,-0.5396104293689722,-1.1887816969752345,-0.06450874139236011,-0.29724068286675276
San Diego State University,1.254207595794607,5.402662085654733,0.7624198228935387,-0.891403627820348,1.2038114355283291,-0.14301578803697523,0.23409540614937727
Santa Clara University,2.408120517157512,-0.5817689061874907,-0.07071247837471889,0.18105933281578285,0.32227413038968467,1.1999318987288847,0.9531492406067495
Sarah Lawrence College,3.334677098778416,-2.7790453644734567,0.7358901468027966,0.04160877033143745,1.0391539311510554,0.08647275475485194,-0.5754379274823809
Savannah Coll. of Art and Design,-1.2501594390050912,-0.3714644416094666,3.178073509755665,0.9362453249996127,-0.8466524174181683,2.7964481436326025,-0.32086477872043945
Schreiner College,-1.664489817116824,-1.3229260877426638,0.7764596381406443,1.147897383916702,0.46424709861448465,-0.6072660209095597,0.12017860711295374
Scripps College,3.947099925095632,-3.1698924671422986,0.6738083736169707,-0.6361548705526503,0.9480298454937056,0.11336770941733111,-0.36468379936087736
Seattle Pacific University,0.9211067902721036,-0.7414619417630525,0.10046677537548619,-0.9180543376897377,-0.36432280582908516,0.7824477982525034,-0.1491249015314344
Seattle University,0.9617036362520968,-0.7610671490807995,-0.21605805724374044,-0.3660943289746664,-0.1290988184768925,0.011111210167261912,0.6618346965432791
Seton Hall University,0.5069726316000368,0.5432027629687354,0.4347626103128882,0.5234199787453847,2.3230223231757217,0.8777874879895554,0.0446875223242626
Seton Hill College,-0.3704726380969816,-1.4314414415874523,-0.1942913595468823,-0.11191851265331501,-0.48752389656544354,-1.4443957306677093,1.1532689716396274
Shippensburg University of Penn.,-0.6161843872427744,1.5547075863676045,-1.0196939495626962,-0.3616296959727883,-0.2690373304451268,0.3420339958206732,0.6597999631066203
Shorter College,-1.6324635613529472,-0.525677966941925,0.5028107488405126,-0.23792953464526098,-1.2577310108842663,-0.6836075854447827,0.16738423727839605
Siena College,1.0388372273722015,-1.1053383454201713,-0.6971106859142453,0.6623186795266672,-0.31202025351081036,0.8685881059496834,1.4194428659762266
Siena Heights College,-3.0976018195897197,-1.3119551775370735,0.8374129706454628,2.1429967349419368,0.21732893579498996,-1.6988135795992194,-0.9596915358406807
Simmons College,1.364039439490353,-2.4144638499028694,0.4725145215152154,0.7450540321581272,1.7057130009117105,-0.3740177214593167,0.8109618680013814
Simpson College,-0.39801437820548635,-1.1276054049632225,-0.0834942055692812,0.16665935263723064,-0.17541179860175493,0.38290605458764787,0.8536270211642375
Sioux Falls College,-2.4107612590416734,-0.0773852926603567,0.3081133564741582,-0.8483668403868352,0.11309167914540964,-0.44672355520355234,-0.3507412946553821
Skidmore College,2.358155936090276,-1.4534869923555067,-0.5465628188935162,0.36290486183334664,1.5686474986861887,0.3244507715484798,0.23700662524140603
Smith College,4.185749183441913,-2.561108998422609,-0.0034981091395643394,0.14821324408317996,0.34003316468080935,-0.3610595069078903,0.4363068808990106
South Dakota State University,-2.0554494273960313,1.7365452881898042,-0.44660015186755236,0.36968625477602957,-1.4362922301779268,-0.7062683057939431,0.7021876134593171
Southeast Missouri State University,-1.9950424821489379,1.9675177171584572,-1.0182553727849282,-1.0953331934831214,0.007922684714045792,-1.5686380220290483,0.2973565659118549
Southeastern Oklahoma State Univ.,-3.267250079037615,0.6508589843413596,-0.9406121106824398,0.03432736146975624,-1.1391180179490896,0.18261574597805585,-0.6849723791695909
Southern California College,-2.467803002492586,-0.090485195607531,0.9381783111614983,-0.262325706848484,0.03196094684207743,0.3916554027331515,-0.0823319192197504
Southern Illinois University at Edwardsville,-1.8783227092212522,2.0509765651163683,-0.6205346810247705,-1.3958365536789918,0.6425028118215167,-1.7785255632803163,0.3220300093487696
Southern Methodist University,1.5437787845380293,0.30089932869899766,0.5301339079807593,0.16246840543028024,-0.11052848582335827,-0.07023199166709555,0.2668237429305019
Southwest Baptist University,-3.1396060905449685,0.12238138727720738,-1.0645230191805055,0.9842609011205727,-0.532814048519815,-0.41676206836188057,0.05447481777636131
Southwest Missouri State University,-1.1937054792233364,4.605700445832496,-1.1344972457095308,0.3347832377008597,-0.16539029520993065,-0.06650283546629128,-0.2628894746211876
Southwest State University,-2.5979872228136642,0.35788914870881094,0.2512440608665732,-0.45517462267795283,-0.930549371864367,-0.018293242354028544,0.1787661561006043
Southwestern Adventist College,-3.2395078698399087,-0.2405572132579865,0.38835649221381874,-0.11521956334886556,0.46022830890481536,-0.9555713930702812,-0.46144445255380795
Southwestern College,-2.0558845090038327,-0.8028569012492125,0.7343886493525089,0.3430983546705254,-1.1813526000894163,-0.6502632596413566,-0.7624309951934102
Southwestern University,1.4860143255171057,-1.6709837070709308,0.19251083179699918,-0.6927984162562892,-0.5709264941955968,0.10447421486897013,-0.5055553842570589
Spalding University,-1.900710933689356,-1.772133650427888,-0.28243607390012077,1.5125997021547404,-1.2185197119283124,-0.04530868699302623,0.5480081516379687
Spelman College,0.7286361506552639,-0.22295942186074824,1.5589294865525725,-0.435145290769893,-1.028426564431722,0.02575503486058369,0.4633713977490605
Spring Arbor College,-3.1229514563511582,-0.6811424374635309,-0.49779571269105877,1.2619819402931869,0.2265334797985377,-0.8381286687133707,-1.1107216439113723
St. Bonaventure University,0.12592576833027871,-0.8135758721673608,-1.019087495610717,-0.8867716399917429,0.8684307330533677,0.9711307304467992,0.8541118369395719
St. John's College,0.36434732555178484,-2.6972565394286887,-0.30750137699919844,0.88872493064977,1.134236922803355,-1.8821068949002397,-0.4648044111995739
St. John Fisher College,-0.04816328354962975,-1.029114473074239,-1.0366843415871414,-0.4586138373832089,1.2014653725603865,0.17113728825227362,0.2522204560641798
St. Lawrence University,2.5307961664353913,-2.024006887812261,0.1117582557105246,0.11810175374218951,1.1249465176437505,0.7198945944177286,0.402100633333455
St. Martin's College,-2.8545766858168946,-0.9428699646994986,-0.7727017797252957,0.4680530618043551,1.7367424760687895,-0.8417788423696048,-1.1605067346220488
St. Mary's College of California,1.6059499243464026,-0.6657258968188388,0.4176804174559763,-0.5776278865507786,0.4675286121283003,1.1982722311709046,0.7797735711357958
St. Mary's College of Maryland,0.6051518211314527,-0.8956664426464197,0.6713899170199232,-1.0564191869826443,-0.5846028312752768,0.5116905972091734,-0.6969204120424379
St. Mary's University of San Antonio,-0.47896393377371366,0.10655741500859107,0.6881131327385974,-0.9823725558104934,-0.6004790327567449,1.0152801463378045,0.14259976827372475
St. Norbert College,0.31199719474480037,-1.3081362242723429,-1.1744667160708426,0.20979687017200885,-0.30850233052085435,0.16222029206043947,1.0357759632533297
St. Paul's College,-3.9519409389004414,-0.39406541176662335,0.36650717644971276,1.6295787590684203,0.3273767175451207,-0.01252177602662767,-1.4177802437483604
St. Thomas Aquinas College,-1.8078440377424772,-0.3195338986467781,0.3066961070921935,-0.006420864497675434,1.4695974580075892,0.27512385465018196,1.1485109201005026
Stephens College,-1.6615637047649556,-1.2515244944057111,1.1840984521901816,1.0881764041751778,0.8182994507095548,-1.3653697022312943,0.900350416286119
Stetson University,1.0428353757085784,-1.0100325643452424,0.20764391398821777,-0.7572160832057289,-0.2538167798682241,0.36010772471620806,0.04195018804635346
Stevens Institute of Technology,2.439295379483096,-1.7924157630173474,-1.2238294987868146,-0.6868227105213824,-0.2116981645792424,0.9361882524959096,0.2935998935341975
Stockton College of New Jersey,-0.767441643198116,1.3002027993833343,-0.0766005685689701,-1.0210014058111467,-0.2575224673903743,1.9190206946850012,-0.48186098424049245
Stonehill College,1.3084844235628885,-1.117875998920714,-0.9444209822980558,0.7793538272348175,0.7840653445700551,0.6817096122749846,1.1093857838457262
SUNY at Albany,1.8958007504069718,3.892729554772748,-0.42816565574935544,0.45151812938428637,0.2642603853746013,1.2332632900239746,0.15618888750175453
SUNY at Binghamton,3.0428858422019425,2.7268688552173943,-0.7638138401813163,0.35723828645014166,-1.3626184779718986,1.7406192388433106,-0.6812773835812826
SUNY at Buffalo,3.60796649378931,4.828221366783526,-0.20743669618755803,0.6735611522555596,-0.13330537907212686,0.47003141430430423,-1.6706011369502218
